delta,p,corr_p,t,p_t (two),p_t (one)
254,0.0,1e-05,-11.380557249301553,1.2743143193683612e-19,6.371571596841806e-20
255,0.0,1e-05,-12.736125464387037,2.640333363664241e-22,1.3201666818321205e-22
256,0.0,1e-05,-11.932808759555332,8.5964768039304e-21,4.2982384019652e-21
257,0.0,1e-05,-12.939614476922252,8.347517815527866e-23,4.173758907763933e-23
258,0.0,1e-05,-14.863157231187412,7.52135441354901e-27,3.760677206774505e-27
259,0.0,1e-05,-14.058432435589875,3.1384831610489574e-25,1.5692415805244787e-25
260,0.0,1e-05,-17.65863940601803,9.30992627095594e-32,4.65496313547797e-32
261,0.0,1e-05,-12.669909510769505,2.365677718689151e-22,1.1828388593445756e-22
262,0.0,1e-05,-10.25958000238736,3.696307032393011e-17,1.8481535161965055e-17
263,0.0,1e-05,-11.298184381774306,1.895050740425825e-19,9.475253702129125e-20
264,0.0,1e-05,-12.996064981002629,1.1488554666456652e-22,5.744277333228326e-23
265,0.0,1e-05,-11.81337450318192,3.0266215568757466e-20,1.5133107784378733e-20
266,0.0,1e-05,-13.118701280605052,3.286481151984854e-23,1.643240575992427e-23
267,0.0,1e-05,-11.652672184091358,3.324862772249274e-20,1.662431386124637e-20
268,0.0,1e-05,-13.395137400201516,7.690411188839211e-24,3.8452055944196055e-24
269,0.0,1e-05,-13.44827898154197,6.677171738903954e-24,3.338585869451977e-24
270,0.0,1e-05,-14.387828859464465,6.726620168252895e-26,3.3633100841264475e-26
271,0.0,1e-05,-12.75364252750338,1.556746126608422e-22,7.78373063304211e-23
272,0.0,1e-05,-14.701860398748728,1.6626253780295763e-26,8.313126890147882e-27
273,0.0,1e-05,-12.724250715706585,2.5174968433430343e-22,1.2587484216715171e-22
274,0.0,1e-05,-13.103098063914558,4.0678567839117676e-23,2.0339283919558838e-23
275,0.0,1e-05,-13.76986224121463,1.2112431305317577e-24,6.056215652658789e-25
276,0.0,1e-05,-14.121696275539854,2.898285484190453e-25,1.4491427420952264e-25
277,0.0,1e-05,-14.967267112686706,5.0676577478880415e-27,2.5338288739440207e-27
278,0.0,1e-05,-14.295802859609116,6.566041330347738e-25,3.283020665173869e-25
279,0.0,1e-05,-15.859007495431126,1.0987798431121462e-28,5.493899215560731e-29
280,0.0,1e-05,-14.048304427032432,4.776155003974164e-25,2.388077501987082e-25
281,0.0,1e-05,-13.392987323163862,7.216746638098311e-24,3.6083733190491554e-24
282,0.0,1e-05,-12.846182662075918,2.6152368455105296e-22,1.3076184227552648e-22
283,0.0,1e-05,-13.828211687330068,1.1016231424227683e-24,5.508115712113841e-25
284,0.0,1e-05,-12.469779246102703,1.2552372170182613e-21,6.276186085091307e-22
285,0.0,1e-05,-15.600521562748096,2.6224727451338806e-28,1.3112363725669403e-28
286,0.0,1e-05,-13.769516221144281,1.2146292179512383e-24,6.073146089756192e-25
287,0.0,1e-05,-13.89733367031407,9.04230387931291e-25,4.521151939656455e-25
288,0.0,1e-05,-17.46627091100386,9.874535578442388e-32,4.937267789221194e-32
289,0.0,1e-05,-14.067614527131306,5.368459762655673e-25,2.6842298813278364e-25
